timestamp,open,high,low,close,volume,ema_9,ema_21,ema_50,sma_20,sma_50,sma_200,rsi,macd,macd_signal,macd_diff,bb_middle,bb_upper,bb_lower,volume_sma,price_change_pct,volatility
2024-11-13 17:31:39.265234710,68411.03,68470.08,66537.5,67017.83,1129366.5958,66699.958278753,65533.642890561976,61708.16808359285,65729.71,61336.172,46813.42435000001,58.004298184806,1515.129523597374,1658.4480061489246,-143.3184825515507,65729.71,68511.77098833573,62947.64901166428,1628715.333845,-2.03651370254182,1.9372014060049954
2024-11-13 18:31:39.676240532,67017.83,67118.63,65725.64,66800.64,2264591.2938,66720.0946230024,65648.82444596544,61907.87286462842,65809.2405,61631.058600000004,46962.13555,57.11001815150357,1431.622934054467,1613.0829917300332,-181.4600576755663,65809.2405,68619.54756815532,62998.93343184468,1640648.76634,-0.3240779356777135,1.8667613335995572
2024-11-13 19:31:40.087246355,66800.64,67041.11,65825.86,66398.28,2370328.7626,66655.73169840193,65716.95676905948,62083.967262093975,65854.0385,61933.297,47110.41300000001,55.40578835529854,1317.7856580985754,1554.0235250037417,-236.23786690516636,65854.0385,68672.2986110931,63035.778388906896,1689820.63235,-0.602329558519199,1.8723164657646703
2024-11-13 20:31:40.498252177,66398.28,66471.53,65665.46,65764.19,2405863.9752,66477.42335872154,65721.25069914498,62228.28972240402,65926.69649999999,62216.820999999996,47251.468,52.73502270911922,1162.9967306904146,1475.8181661410763,-312.82143545066174,65926.69649999999,68650.81553975337,63202.577460246604,1752200.0476199999,-0.9549795566993535,1.8357106183997842
2024-11-13 21:31:40.909258000,65764.19,68903.53,65242.16,68365.55,1972108.1245,66855.04868697724,65961.64154467724,62468.966596035236,66164.89300000001,62548.270399999994,47404.1048,61.03362395926441,1235.9857279553544,1427.851678503932,-191.86595054857753,66164.89300000001,68866.01131769588,63463.774682304145,1810437.20286,3.9555873796970564,1.9984887957904998
2024-11-13 22:31:41.320263823,68365.55,70585.0,67639.41,69163.03,1630306.6308,67316.6449495818,66252.6768587975,62731.478886386794,66389.024,62916.2238,47567.1554,63.16857532968925,1342.7021705081715,1410.82177690478,-68.11960639660856,66389.024,69306.72433379473,63471.32366620528,1841301.28825,1.1664939432213917,1.9835920646107905
2024-11-13 23:31:41.731269645,69163.03,70193.99,67337.21,67677.93,764758.6758,67388.90195966544,66382.24532617953,62925.45736143045,66575.4505,63244.2848,47721.4601,56.91478066478146,1292.5409540409019,1387.1656123320045,-94.6246582911026,66575.4505,69307.36900834336,63843.53199165665,1779045.6409899998,-2.147245428663269,2.035993409675429
2024-11-14 00:31:42.142275468,67677.93,69518.67,67584.11,69175.17,1348047.5516,67746.15556773235,66636.14756925411,63170.54413157044,66812.39749999999,63587.77,47884.5297,61.096471621566074,1357.948992944992,1381.3222884546021,-23.373295509610216,66812.39749999999,69584.83509407597,64039.95990592401,1737062.3534600001,2.212301706036235,2.0785799026444787
2024-11-14 01:31:42.553281290,69175.17,73220.61,68256.92,72430.19,1696057.2865,68682.96245418588,67162.87869932191,63533.66749895983,67198.601,63970.5396,48066.198099999994,68.29979105125118,1653.3791203719156,1435.733654838065,217.6454655338507,67198.601,70771.91063525774,63625.291364742254,1741642.5892400001,4.705474522144293,2.2931757079398407
2024-11-14 02:31:42.964287113,72430.19,75665.36,71587.19,74204.45,1432322.7464,69787.25996334871,67803.02154483809,63952.129557824155,67704.909,64362.9614,48254.37745,71.40752425050357,2007.5359538788034,1550.0941146462128,457.4418392325906,67704.909,72173.9651105538,63235.852889446185,1700672.5866999999,2.449613897188452,2.298192838084978
2024-11-14 03:31:43.375292936,74204.45,75430.12,71769.73,72240.56,2310785.9822,70277.91997067898,68206.43413167099,64277.16604575262,67961.6155,64742.70479999999,48428.7834,63.93596249599252,2105.4677641320013,1661.1688445433706,444.2989195886307,67961.6155,72855.54697961597,63067.684020384026,1688435.716955,-2.6465932973022466,2.2187017884134304
2024-11-14 04:31:43.786298758,72240.56,72648.7,71599.65,71800.78,499226.2749,70582.49197654318,68533.19284697363,64572.20973023291,68142.2595,65130.407999999996,48597.328550000006,62.362367350692004,2123.1188660211774,1753.5588488389321,369.56001718224525,68142.2595,73329.29839958296,62955.220600417044,1641938.6942349998,-0.6087715820586093,2.210028485179931
2024-11-14 05:31:44.197304581,71800.78,74022.24,71780.46,73908.32,1675947.9133,71247.65758123455,69021.84076997603,64938.331701596326,68552.71549999999,65546.3174,48779.43105000001,66.60429667517505,2280.875839113607,1859.0222468938673,421.85359221973977,68552.71549999999,74204.16991928352,62901.26108071646,1639781.8684699999,2.9352605918765873,2.0802222005778686
2024-11-14 06:31:44.608310403,73908.32,73921.76,72550.0,73132.81,1688900.2028,71624.68806498765,69395.56524543275,65259.6837917298,68901.1055,65932.59879999999,48958.6593,63.75679576611222,2316.617674566485,1950.541332428391,366.07634213809433,68901.1055,74787.01315231645,63015.197847683565,1634639.89634,-1.0492864673422586,2.1127533894584003
2024-11-14 07:31:45.019316226,73132.81,74334.31,73059.41,74052.33,1701106.2928,72110.21645199013,69818.90749584796,65604.49344695608,69328.0165,66322.92259999999,49141.08975,65.63292461341268,2391.5723584732477,2038.7475376373623,352.8248208358855,69328.0165,75414.70400166765,63241.32899833235,1619587.37181,1.2573289608316829,2.0879246640328697
2024-11-14 08:31:45.430322048,74052.33,75975.99,73904.0,75482.18,1125298.9337,72784.6091615921,70333.75045077087,65991.8537039382,69758.87049999999,66650.9896,49326.8067,68.37442602856491,2537.1052605828445,2138.419082226459,398.6861783563854,69758.87049999999,76313.45025434751,63204.29074565247,1623462.1865400001,1.93086429555962,2.0834034306707543
2024-11-14 09:31:45.841327871,75482.18,76069.3,73256.43,74366.33,1920795.695,73100.95332927369,70700.34859160987,66320.26453907788,70175.376,66939.61839999999,49508.60935,64.07848644223736,2533.2002094085183,2217.375307662871,315.82490174564737,70175.376,76792.30754375273,63558.44445624728,1594753.836505,-1.478295936868801,2.095315530083857
2024-11-14 10:31:46.252333694,74366.33,75293.21,73617.37,74550.11,858685.8959,73390.78466341895,71050.32690146352,66643.0035767611,70597.452,67200.7252,49691.8696,64.47438434159795,2515.9328307459073,2277.086812279478,238.8460184664291,70597.452,77199.03961950187,63995.86438049814,1552845.290375,0.2471279677241034,2.09378964954073
2024-11-14 11:31:46.663339516,74550.11,74595.55,69833.53,70127.72,3496824.5427,72738.17173073516,70966.45354678501,66779.65912277048,70753.4715,67345.9316,49856.999899999995,50.150846151241716,2120.949410645626,2245.859331952708,-124.90992130708219,70753.4715,77141.85546836743,64365.08753163257,1694627.60718,-5.932103923119625,2.5450502958620285
2024-11-14 12:31:47.074345339,70127.72,70787.28,68769.75,68959.25,2184069.0109,71982.38738458813,70783.98049707727,66865.1332748187,70780.88249999999,67447.4416,50020.509699999995,47.16913074001261,1694.1078204172518,2135.509029645617,-441.40120922836513,70780.88249999999,77131.54027871811,64430.22472128188,1723769.61936,-1.6662027512088007,2.5411885870318964
2024-11-14 13:31:47.485351161,68959.25,69343.8,67828.0,68866.03,2254205.7626,71359.11590767051,70609.62136097933,66943.5998130611,70873.2925,67551.2742,50180.41425,46.92940800916673,1332.945345789136,1974.996292874321,-642.050947085185,70873.2925,77044.65013231817,64701.93486768181,1780011.5776999998,-0.1351812845992395,2.493322656110031
2024-11-14 14:31:47.896356984,68866.03,68975.28,67108.27,67418.49,774569.1777,70570.99072613641,70319.51850998121,66962.22295764694,70904.185,67602.7454,50327.83355,43.25338982448844,919.3197563136637,1763.8609855621896,-844.541229248526,70904.185,76995.36821183196,64813.00178816804,1705510.471895,-2.1019652214596896,2.54290606311333
2024-11-14 15:31:48.307362807,67418.49,70682.7,67417.25,69915.89,987089.8292,70439.97058090914,70282.82500907383,67078.05303773921,71080.0655,67720.1546,50487.83364999999,50.4628943767138,784.0003371369967,1567.8888558771512,-783.8885187401545,71080.0655,76816.22604430847,65343.90495569152,1636348.525225,3.704325030121547,2.661923897534599
2024-11-14 16:31:48.718368629,69915.89,70826.52,67212.06,68198.92,2044553.327,69991.76046472731,70093.37909915803,67122.0086048867,71201.802,67805.36480000001,50635.219699999994,46.124249605729574,532.0801045953122,1360.7271056207835,-828.6470010254714,71201.802,76553.39548733305,65850.20851266694,1618282.992815,-2.4557650628490912,2.7194633572744946
2024-11-14 17:31:49.129374452,68198.92,68465.89,67614.57,67855.46,1966180.0757,69564.50037178185,69889.93190832548,67150.77140469506,71176.2975,67892.1554,50779.29295,45.2854868838761,301.2445935772266,1148.8306032120722,-847.5860096348456,71176.2975,76589.31389496902,65763.28110503098,1617986.5903750001,-0.5036150132582629,2.575833920957355
2024-11-14 18:31:49.540380274,67855.46,68537.58,67373.0,68289.76,2116162.779,69309.55229742549,69744.46173484134,67195.43762411879,71132.63399999999,67981.6106,50927.849500000004,46.60765639435113,151.60258815191628,949.3850002000411,-797.7824120481248,71132.63399999999,76627.49798520752,65637.77001479246,1642279.397785,0.6400369255473048,2.565894215726403
2024-11-14 19:31:49.951386097,68289.76,70795.38,67197.49,70552.98,1106179.6381,69558.2378379404,69817.9633953103,67327.10595258472,71276.3865,68051.698,51086.12795,52.98374390022216,213.1758022699796,802.1431606140288,-588.9673583440492,71276.3865,76536.10416167701,66016.66883832298,1659350.4459,3.314142559587263,2.619009339749033
2024-11-14 20:31:50.362391919,70552.98,71015.42,68468.18,68816.15,1601200.1386,69409.82027035231,69726.88945028209,67385.49983679708,71258.4355,68132.1694,51229.442650000005,48.224297727834916,120.43702925967227,665.8019343431575,-545.3649050834853,71258.4355,76550.6979755031,65966.17302449691,1672008.0752500002,-2.4617386820514175,2.6422758558330908
2024-11-14 21:31:50.773397742,68816.15,71721.26,67606.55,70704.33,688654.3799,69668.72221628187,69815.74768207462,67515.65003927563,71172.14249999999,68228.3744,51382.135,53.15129304828739,197.02999024293968,572.047545523114,-375.0175552801743,71172.14249999999,76440.18507427079,65904.09992572918,1621637.92992,2.7438035984285847,2.490759226780148
2024-11-14 22:31:51.184403565,70704.33,71206.95,70476.61,70989.35,1133740.7333,69932.8477730255,69922.43880188602,67651.87356714717,71011.3875,68368.0882,51529.65180000001,53.864973096447684,277.53000252050697,513.1440369225926,-235.61403440208562,71011.3875,76082.35700355787,65940.41799644212,1606708.8292649998,0.40311533961217005,2.421986819968205
2024-11-14 23:31:51.595409387,70989.35,71952.0,69123.01,69876.64,1113528.7993,69921.6062184204,69918.27527444184,67739.11930961198,70893.19149999999,68493.5604,51681.984749999996,50.62274912753218,248.67388675482653,460.2500068890394,-211.57612013421289,70893.19149999999,75953.71688502404,65832.66611497593,1546845.97012,-1.5674322979432942,2.3760369130119883
2024-11-15 00:31:52.006415210,69876.64,71014.4,68190.07,70797.12,2344448.3572,70096.70897473634,69998.17024949258,67859.04090531348,70843.0085,68605.30219999999,51835.43890000001,53.135764528947426,296.660532388516,427.53211198893473,-130.87157960041873,70843.0085,75885.5121126542,65800.50488734579,1639107.0742350002,1.317292874986542,2.3949610766928697
2024-11-15 01:31:52.417421032,70797.12,71371.37,69133.9,71354.3,1435977.5877,70348.22717978907,70121.45477226598,67996.10988941883,70715.30750000001,68722.3418,51991.11074999999,54.640641490045,375.3235677722987,417.0904031456075,-41.76683537330882,70715.30750000001,75556.28687557805,65874.32812442197,1627108.557955,0.7870094150722595,2.3006798836386544
2024-11-15 02:31:52.828426855,71354.3,71804.59,70262.17,70776.33,1364659.4954,70433.84774383125,70180.98888387816,68105.13812904946,70597.4835,68851.6478,52144.871199999994,52.74845615986098,386.57109044879326,410.98654060624466,-24.415450157451403,70597.4835,75303.54659380495,65891.42040619506,1610896.522585,-0.8100002382477323,2.2963771050935287
2024-11-15 03:31:53.239432678,70776.33,71992.23,69681.14,71151.06,2256769.5083,70577.290195065,70269.17716716196,68224.58604555733,70452.42,69002.6366,52299.9136,53.86399756113366,420.87087499079644,412.96340748315504,7.9074675076414,70452.42,74880.74999235822,66024.09000764177,1638679.6833600001,0.5294566700477343,2.2787940716981745
2024-11-15 04:31:53.650438500,71151.06,71257.1,70760.85,70880.6,1139957.2587,70637.952156052,70324.76106105633,68328.74345553547,70222.341,69126.6404,52461.2075,52.89339727205166,421.37251957510307,414.64522990154467,6.727289673558403,70222.341,73977.31332467964,66467.36867532037,1639412.59961,-0.38012083024482335,2.224346739694972
